site_id,site_name,latitude,longitude,state,county,city,site_type,status,contamination_type,federal_facility,npl_status
SEMSFL0000890491,Aaa Metal Refinishing & Chrome,27.9607012,-82.4256224,Florida,Hillsborough,Tampa,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSHID062904578,Brewer Chem Corp,21.9677814,-159.3966813,Hawaii,Kauai,Lihue,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCTD983903675,J. Fragale Property,41.9200085,-73.0800012,Connecticut,Litchfield,Winchester,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXD098203979,Condor Services,29.6344252,-95.275637,Texas,Harris,Houston,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD000586164,Fmc Corporation,40.3413142,-74.6252236,New Jersey,Middlesex,Plainsboro,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPA0000306512,North Penn Us Army Reserve Training Center,40.1782121,-75.3366548,Pennsylvania,Philadelphia,Norristown,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAL000027883,"Cass, Inc",37.820681,-122.2865442,California,Alameda,Oakland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOR4960031942,Usace Astoria Field Office,46.1892987,-123.7499747,Oregon,Clatsop,Astoria,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCA1170090012,Oakland Naval Supply Ctr/Alameda Fac,37.763338,-122.2433462,California,Alameda,Alameda,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWID006080741,Geuder Parschke & Frye Co Gpf,43.034758,-87.931556,Wisconsin,Milwaukee,Milwaukee,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000508098,Michcon Mercury Spill (Lincoln Park),42.2265982,-83.1690944,Michigan,Wayne,Lincoln Park,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAN000908944,Roselle Mad Chemist,32.8943255,-117.2191402,California,San Diego,San Diego,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000407790,Mobile Area Water & Sewer,30.6275056,-88.1047271,Alabama,Mobile,Mobile,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWVD052574753,Coyne Textile Services Superfund Site,38.3985641,-82.5016439,West Virginia,Cabell,Huntington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD980693303,Mays/Bologna,40.3200079,-80.5100035,Pennsylvania,Washington,Jefferson Twp,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSVAN000303953,Us Army Engineering Proving Ground,38.7530428,-77.1929703,Virginia,Fairfax,Springfield,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSORD981771215,Martin Electric,45.4205855,-122.6603445,Oregon,Clackamas,Lake Oswego,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNM0000605289,Alarid And Cerrillos Pce Plume,35.6798046,-105.950039,New Mexico,Santa Fe,Santa Fe,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD002994259,Amoco Chemicals (Joliet Landfill),41.4416767,-88.1727869,Illinois,Will,Joliet,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSFLSFN0407011,Sunland Gardens Condominium/Brookside Middle School Properties,27.300155,-82.5264134,Florida,Sarasota,Sarasota,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAZD001886654,Magma Copper Co,33.2938951,-111.0953108,Arizona,Pinal,Superior,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000606966,Landseer Drive Drum,33.1133858,-97.0919776,Texas,Denton,Argyle,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000508967,Us Epa/Calhoun Co-Stripping Wizards,42.2664881,-84.954235,Michigan,Calhoun,Marshall,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMDD980704852,Southern Maryland Wood Treating,38.3589077,-76.5882021,Maryland,St. Mary'S,Hollywood,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSMON000720157,Mercury-Green Pines Drive,38.5898791,-90.6299873,Missouri,St. Louis,Wildwood,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNYD080465222,Mary Mcclellan Hospital,43.0281187,-73.3915314,New York,Washington,Cambridge,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAD983670548,Phamtom Properties/Bently Mills,34.0466719,-117.9916791,California,Los Angeles,City Of Industry,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSALN000407812,Ace Drum Site,30.7235356,-88.0666151,Alabama,Mobile,Mobile,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAL2640090005,Us Tva Muscle Shoals,34.7941245,-87.6244772,Alabama,Colbert,Muscle Shoals,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWVD988784658,Winfield Locks & Dam,38.6333405,-81.9016708,West Virginia,Putnam,Red House,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTNN000410870,Puncheon Creek Lane Drinking Water,36.1925669,-85.1227346,Tennessee,Overton,Allred,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWA1122300139,Usda Usfs R06 Okanogan Nf Bonaparte,48.805673,-119.0228476,Washington,Okanogan,Tonasket,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000405402,Tva - Muscle Shoals Maintenance Facility (Ess),34.7805629,-87.6210743,Alabama,Colbert,Muscle Shoals,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWIN000503606,Buffum Mke,43.081518,-87.906236,Wisconsin,Milwaukee,Milwaukee,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAD009206160,Francis Plating Of Oakland Inc,37.802575,-122.2820732,California,Alameda,Oakland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOKD987096542,Collinsville Smelter,36.3633394,-95.8416745,Oklahoma,Tulsa,Collinsville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTNN000407100,"Agee Oil Company, Inc.",35.8452868,-86.4011449,Tennessee,Rutherford,Murfreesboro,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000504472,Pilsen Area Soils,41.8527248,-87.6604318,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD984906685,Lasalle Capacitor,41.3136187,-89.1227841,Illinois,La Salle,Peru,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOKN000607561,Tulsa Glass Plt,36.0811164,-95.8331975,Oklahoma,Tulsa,Tulsa,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLN000407365,Pintsch Compressing Gas Company Gas Works,30.3297358,-81.6765433,Florida,Duval,Jacksonville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWIN000508647,C And L Industrial Cleaners,42.543138,-87.8247859,Wisconsin,Kenosha,Kenosha,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMON000704445,Viburnum Trend Lead Haul Roads,37.4353069,-90.9583063,Missouri,Reynolds,Centerville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMT5122307478,Beaverhead National Forest,45.2259864,-112.6293426,Montana,Beaverhead,Dillon,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSSCD980840698,Rochester Property,34.9719068,-82.5015037,South Carolina,Greenville,Travelers Rest,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSMAD062181847,Mcfettridge Farm,42.1805646,-71.3963897,Massachusetts,Norfolk,Millis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000505464,Marietta Industrial Enterprises,39.3777567,-81.5005087,Ohio,Washington,Marietta,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSVTD000860239,Old Springfield Landfill,43.2727898,-72.4666701,Vermont,Windsor,Springfield,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSNND988071924,Whirlwind Mine,37.1000057,-110.316678,Utah,San Juan,Monument Valley,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980529804,Sherwin Williams Co,40.5595902,-74.5502186,New Jersey,Somerset,Bridgewater,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMTN000820982,Crevasse Mining District,45.0466066,-110.5775921,Montana,Park,Gardiner,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510523,South Mozart Mercury Spill,41.7987678,-87.6951658,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIND000819904,A O Smith Electric Motor Company,40.1975077,-84.8283378,Indiana,Randolph,Union City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510259,Harvard Union Pacific Train Derailment,42.4409163,-88.6461017,Illinois,Mchenry,Harvard,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD980692537,Westline,41.7747273,-78.771672,Pennsylvania,Mckean,Westline,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSMDD981741929,Epa Central Regional Laboratory,38.9930278,-76.5422421,Maryland,Anne Arundel,Annapolis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980770028,Conrail-Meadows Yard,40.7436083,-74.1035415,New Jersey,Hudson,Kearny,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAKN001002544,Usda Fs Tongass Nf: Mahoney Mine,55.2539047,-131.3028187,Alaska,Ketchikan Gateway,Ketchikan,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHP000509090,"Tyroler Metals, Inc",41.4765881,-81.6527539,Ohio,Cuyahoga,Cleveland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCA9800013030,Jet Propulsion Laboratory (Nasa),34.2011899,-118.1674462,California,Los Angeles,Pasadena,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSKYD980840169,"Whitley County Ravine, Site #1",36.6800071,-83.9594483,Kentucky,Whitley,Siler,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAD985300847,Mill Street Junkyard,42.6100087,-71.5800008,Massachusetts,Middlesex,Groton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAN000908530,Young Street Mercury,33.7862948,-118.2450822,California,Los Angeles,Wilmington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000403038,Virginia Avenue Unknown Containers,36.0186171,-78.9296727,North Carolina,Durham,Durham,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000704070,Olathe (Ex) Naval Air Station Uhf Beacon,38.7830629,-94.8922295,Kansas,Johnson,Gardner,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000510676,Dependable Brake,41.0634778,-85.0778249,Indiana,Allen,Fort Wayne,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSLAD008184616,Stella-Jones Corporation - Pineville Facility,31.3195956,-92.4242963,Louisiana,Rapides,Pineville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000605308,Kaufman Malathion,32.5796257,-96.3114174,Texas,Kaufman,Kaufman,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMD9570024803,Brandywine Drmo,38.6980638,-76.8450022,Maryland,Prince George'S,Brandywine,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSNJD980761381,Cooper Road,39.8478081,-74.9455017,New Jersey,Camden,Voorhees,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSNYD004986675,Herb Redl Demo & Rubbish,41.7279185,-73.8923315,New York,Dutchess,Poughkeepsie,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNYD063653133,United Refining Company - Tonawanda Terminal,42.9923455,-78.9195292,New York,Erie,Tonawanda,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYD980501191,Howe Valley Landfill,37.6685072,-86.124205,Kentucky,Hardin,Howe Valley,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSPAD981036254,Old Meadville Landfill,41.7888972,-80.2583365,Pennsylvania,Crawford,Meadville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000420966,Norfolk Southern Norris Yard Derailment,33.5395303,-86.7053059,Alabama,Jefferson,Birmingham,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAD099303182,"Lcp Chemicals, Georgia",31.18945,-81.5083362,Georgia,Glynn,Brunswick,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSWA9142332056,Grand Coulee Dam,47.958094,-118.9822274,Washington,Grant,Coulee Dam,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD098983208,Taracorp Industries,41.8061178,-87.8148758,Illinois,Cook,Mc Cook,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000410287,Whatley Health Mercury,33.1876886,-87.5774396,Alabama,Tuscaloosa,Tuscaloosa,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAL0001908656,Usa Redstone Arsenal Pentaborane Cylinders,34.7087565,-86.6270549,Alabama,Madison,Huntsville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000510947,Arrow Roofing & Supply Inc,44.7585984,-85.6134954,Michigan,Grand Traverse,Traverse City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCON000821139,Ruby Mine,39.0198982,-106.6079714,Colorado,Pitkin,Aspen,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOR4891400083,Usdoe Bpa - Oregon City,45.3646355,-122.4030344,Oregon,Clackamas,Oregon City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD011463163,B & V Tailoring And Cleaning,40.8831643,-74.4571866,New Jersey,Morris,Mountain Lakes Borough,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD350010724,Atlantic Metal Products Inc,40.6837382,-74.3152715,New Jersey,Union,Springfield,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSRID980520175,Tiverton Town Dump,41.6200085,-71.1800006,Rhode Island,Newport,Tiverton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000507937,Owner'S Choice Llc,41.5837781,-81.5311639,Ohio,Cuyahoga,Euclid,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD058648361,Port Allegany Chemical Works,41.9166753,-78.4166699,Pennsylvania,Mckean,Port Allegany,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTNN000410025,Wingrove Drum Dump,36.1357013,-86.7628619,Tennessee,Davidson,Nashville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYN000407281,Lost Circle Voc Vapor Intrusion,36.957967,-86.473495,Kentucky,Warren,Bowling Green,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMID980679740,Scheuner Construction,45.0396082,-83.4624651,Michigan,Alpena,Alpena,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMND980792469,Lehillier/Mankato,44.1533388,-94.0383389,Minnesota,Blue Earth,Lehillier,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSTXN000606820,Agrifos Phosphoric Acid Release,29.7458552,-95.364847,Texas,Harris,Houston,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSDED011008307,Georgetown Cleaners,38.6940678,-75.3886818,Delaware,Sussex,Georgetown,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSTN2640030035,Tva Watts Bar Hydro Plant,35.6209118,-84.7832814,Tennessee,Rhea,Spring City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNHN000153495,Bridge Street/Old Bridge Street/Atwood Road Area,42.7270487,-71.3185307,New Hampshire,Hillsborough,Pelham,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXD980513956,Sikes Disposal Pits,29.8816742,-95.0866759,Texas,Harris,Crosby,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSFLN000403078,Cocoa Beach Chlorine Spill,28.3277353,-80.6100429,Florida,Brevard,Cocoa Beach,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSORN001020633,Coe Civil Fall Creek Dam,43.9450054,-122.7525142,Oregon,Lane,Fall Creek,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSARR000015305,"Universal Forest Products, Inc",33.643424,-93.5892287,Arkansas,Hempstead,Hope,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD061077251,Galaxie Chemical Corp,40.9259483,-74.1684195,New Jersey,Passaic,Paterson,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAK6122390143,Duncan Canal Wacs Site,56.7544084,-133.1693636,Alaska,Petersburg,Petersburg,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWA0142390004,Chandler Power Plant,46.2670868,-119.5902161,Washington,Benton,Benton City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAN000153904,Everett Clandestine Lab,42.4157307,-71.0450206,Massachusetts,-- Not Defined --,Everett,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMI0002005957,Melvindale School Park,42.2787782,-83.1864745,Michigan,Wayne,Melvindale,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALD980727861,Demopolis City Dump,32.513339,-87.8350051,Alabama,Marengo,Demopolis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980770671,Sherwin Williams,40.5378082,-74.3118415,New Jersey,Middlesex,Fords,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNE2120519606,Hruska Meat Animal Research Center,40.52474,-98.1087335,Nebraska,Clay,Clay Center,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSCON000821082,Econ-O-Wash Dry Cleaners,40.5801053,-105.0769715,Colorado,Larimer,Fort Collins,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCO0000075200,Kendrick & Gelder Smelting Co,37.820002,-107.6642375,Colorado,San Juan,Silverton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSLA5214020716,Fort Polk & Peason Ridge,31.0566725,-93.1966735,Louisiana,Vernon,Fort Polk,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000607157,Mont Belvieu Explosion,29.8587252,-94.8998769,Texas,Chambers,Mont Belvieu,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFL1690314520,U.S. Coast Guard Jacksonville,30.3867658,-81.4343032,Florida,Duval,Atlantic Beach,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYD981752256,Bowling Green Toxic Fumes,36.98334,-86.450005,Kentucky,Warren,Bowling Green,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWIN000510931,Oshkosh Furniture Llc,44.0292082,-88.3217562,Wisconsin,Winnebago,Oshkosh,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNMD986668911,Fruit Avenue Plume,35.0864496,-106.640621,New Mexico,Bernalillo,Albuquerque,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSKYN000401185,K&I Railroad Bridge Fire,38.2833983,-85.8016839,Kentucky,Jefferson,Louisville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWY7141190093,Blm-Boulder Landfill,42.6783394,-109.7133446,Wyoming,Sublette,Sublette,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNYD002069557,Atlantic Cement,42.4989186,-73.8141415,New York,Albany,Coeymans,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000508738,Phillips Avenue Mercury Spill,39.7449177,-84.1556145,Ohio,Montgomery,Dayton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOH0000234203,Bush Site,41.617288,-83.8027346,Ohio,Lucas,Swanton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSSCN000410886,"Rownd & Sons, Inc.",34.4247968,-79.3704528,South Carolina,Dillon,Dillon,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAD980672935,Housatonic River,42.3583416,-73.2833343,Massachusetts,Berkshire,Lenox,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSILN000520733,Morris Lithium Battery Fire,41.3631277,-88.4120959,Illinois,Grundy,Morris,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAN000908449,Clinton Ave. Apartments Mercury Response,36.7722971,-119.769224,California,Fresno,Fresno,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTX0211899935,La Porte Air Narional Guard Station,29.6650052,-95.0166739,Texas,Harris,La Porte,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000605331,Dfw Coolant,32.6484617,-96.7826175,Texas,Dallas,Dfw,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILSFN0507790,Tilton Plating,40.1038494,-87.6450165,Illinois,Vermilion,Tilton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMA6570025902,Barnes Air National Guard Base,42.1700086,-72.7100011,Massachusetts,Hampden,Westfield,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMTD006237234,Kalispell Pole & Timber Co Inc,48.2082995,-114.2676416,Montana,Flathead,Kalispell,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000607065,Austin Plane Crash,30.3842952,-97.7431376,Texas,Travis,Austin,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNEN000740981,French Cleaners,40.7918571,-96.7008892,Nebraska,Lancaster,Lincoln,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOH0000592626,Integrity Drive South Drum Dump,39.9335177,-82.9366742,Ohio,Franklin,Columbus,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNEN000704546,Us Recycling Llc,41.1246398,-101.7129785,Nebraska,Keith,Ogallala,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSTXN000607449,Chevron Ethylene Fire,29.8970753,-94.0063967,Texas,Jefferson,Port Arthur,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAD009108861,Acme Galvanizing,37.814395,-122.2943632,California,Alameda,Oakland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000508155,Durnbaugh Road Site,39.7327177,-84.0690445,Ohio,Greene,Beavercreek,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIAN000720422,Voc Mayfair Cleaners,42.0229275,-93.6173075,Iowa,Story,Ames,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAK0001413681,Usdoi Fws Ak Maritime Nwr: Caton Isl Sta,55.2000002,-162.700019,Alaska,Aleutians East,Cold Bay,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWI0000856070,Blackwell Sanitary Landfill/Nicolet Nat',45.5276474,-88.5825894,Wisconsin,Forest,Blackwell,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD984227249,Raleigh Street Dump,27.9144222,-82.4108644,Florida,Hillsborough,Tampa,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSILN000508954,Mercury Vapor Processing Technologies,41.6485777,-87.6413529,Illinois,Cook,Riverdale,Superfund,Not On The Npl,,False,Non-NPL Superfund
